"time","INTERNAL ENERGY","KINETIC ENERGY","X-MOMENTUM","Y-MOMENTUM","Z-MOMENTUM","MASS","TIME STEP","ROTATION ENERGY","EXTERNAL WORK","SPRING ENERGY","CONTACT ENERGY","HOURGLASS ENERGY","Skull                                     IE ","Skull                                     KE ","Skull                                     XMOM ","Skull                                     YMOM ","Skull                                     ZMOM ","Skull                                     MASS ","Skull                                     HE ","Skull                                     ERODED ","Skull                                     HEAT ","Skin                                      IE ","Skin                                      KE ","Skin                                      XMOM ","Skin                                      YMOM ","Skin                                      ZMOM ","Skin                                      MASS ","Skin                                      HE ","Skin                                      ERODED ","Skin                                      HEAT ","Accel Block                               IE ","Accel Block                               KE ","Accel Block                               XMOM ","Accel Block                               YMOM ","Accel Block                               ZMOM ","Accel Block                               MASS ","Accel Block                               HE ","Accel Block                               ERODED ","Accel Block                               HEAT ","Back Plate                                IE ","Back Plate                                KE ","Back Plate                                XMOM ","Back Plate                                YMOM ","Back Plate                                ZMOM ","Back Plate                                MASS ","Back Plate                                HE ","Back Plate                                ERODED ","Back Plate                                HEAT ","Plate                                     IE ","Plate                                     KE ","Plate                                     XMOM ","Plate                                     YMOM ","Plate                                     ZMOM ","Plate                                     MASS ","Plate                                     HE ","Plate                                     ERODED ","Plate                                     HEAT ","TH-ACCEL                                 1                                          var 58","TH-ACCEL                                 1                                          var 59","TH-ACCEL                                 1                                          var 60","TH-INTER                                 1 Head_Self_contact                        var 61","TH-INTER                                 1 Head_Self_contact                        var 62","TH-INTER                                 1 Head_Self_contact                        var 63","TH-INTER                                 1 Head_Self_contact                        var 64","TH-INTER                                 1 Head_Self_contact                        var 65","TH-INTER                                 1 Head_Self_contact                        var 66","TH-INTER                                 2 Head to Plate                            var 67","TH-INTER                                 2 Head to Plate                            var 68","TH-INTER                                 2 Head to Plate                            var 69","TH-INTER                                 2 Head to Plate                            var 70","TH-INTER                                 2 Head to Plate                            var 71","TH-INTER                                 2 Head to Plate                            var 72","DATABASE_HISTORY_NODE                    5211 Head_Accelerometer                       var 73","DATABASE_HISTORY_NODE                    5211 Head_Accelerometer                       var 74","DATABASE_HISTORY_NODE                    5211 Head_Accelerometer                       var 75","DATABASE_HISTORY_NODE                    5211 Head_Accelerometer                       var 76","DATABASE_HISTORY_NODE                    5211 Head_Accelerometer                       var 77","DATABASE_HISTORY_NODE                    5211 Head_Accelerometer                       var 78","DATABASE_HISTORY_NODE                    5211 Head_Accelerometer                       var 79","DATABASE_HISTORY_NODE                    5211 Head_Accelerometer                       var 80","DATABASE_HISTORY_NODE                    5211 Head_Accelerometer                       var 81","DATABASE_HISTORY_NODE                    5211 Head_Accelerometer                       var 82","DATABASE_HISTORY_NODE                    5211 Head_Accelerometer                       var 83","DATABASE_HISTORY_NODE                    5211 Head_Accelerometer                       var 84","DATABASE_HISTORY_NODE                    5211 Head_Accelerometer                       var 85","DATABASE_HISTORY_NODE                    5211 Head_Accelerometer                       var 86","DATABASE_HISTORY_NODE                    5211 Head_Accelerometer                       var 87"
4.000468e-03,1.466157e+04,1.604783e+03,4.972500e-02,-1.046382e-02,3.737514e+00,5.733876e-03,1.055665e-06,2.645218e+00,0.000000e+00,0.000000e+00,3.648030e+02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.466157e+04,2.732441e+02,7.381936e-02,-2.398409e-03,6.522154e-01,9.097795e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-8.476533e+05,2.784632e+03,-5.191062e+05,-1.111241e-02,-2.357292e-03,-8.812252e+00,5.189155e-02,3.690799e-03,-6.126032e-01,2.657350e-04,-3.651224e-02,1.593806e+01,-6.166232e-02,-8.005204e-03,-4.307733e-04,-3.271507e-03,-1.228153e-03,-7.583736e+00,-1.200632e+01,-2.654821e+00,8.598671e+02,1.128619e+05,-2.755537e+03,9.875474e+05,-6.821781e-02,8.188896e-01,1.156745e-02,-1.205129e+02,-3.101731e+03,-8.590206e+01
4.011027e-03,1.462889e+04,1.637067e+03,4.958104e-02,-1.058097e-02,3.779198e+00,5.733876e-03,1.056168e-06,2.430864e+00,0.000000e+00,0.000000e+00,3.654841e+02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.462889e+04,2.741504e+02,7.011497e-02,-2.461117e-03,6.577279e-01,9.097793e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-8.127103e+05,3.760096e+03,-5.082019e+05,-1.107447e-02,-2.359995e-03,-8.826201e+00,5.071553e-02,3.738997e-03,-6.137599e-01,2.661402e-04,-3.665580e-02,1.597969e+01,-6.158195e-02,-7.938257e-03,-4.322818e-04,-3.391288e-03,-1.256317e-03,-7.574597e+00,-1.078844e+01,-2.679629e+00,8.701207e+02,1.177322e+05,-3.731228e+03,9.512658e+05,-6.937985e-02,7.848636e-01,1.070478e-02,-1.415137e+02,-3.347285e+03,-8.101411e+01
4.020534e-03,1.460013e+04,1.665575e+03,4.938199e-02,-1.067451e-02,3.815794e+00,5.733876e-03,1.056604e-06,2.221601e+00,0.000000e+00,0.000000e+00,3.660153e+02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.460013e+04,2.750970e+02,6.638708e-02,-2.494805e-03,6.628978e-01,9.097792e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-7.784628e+05,2.818034e+03,-5.113232e+05,-1.103404e-02,-2.363350e-03,-8.838114e+00,4.958069e-02,3.782129e-03,-6.147300e-01,2.664950e-04,-3.678172e-02,1.601624e+01,-6.146455e-02,-7.886274e-03,-4.335015e-04,-3.487576e-03,-1.281924e-03,-7.566277e+00,-9.576557e+00,-2.704797e+00,8.790455e+02,1.350230e+05,-2.789434e+03,9.215338e+05,-7.033881e-02,7.502988e-01,1.000345e-02,-9.339149e+01,-3.852660e+03,-6.320267e+01
4.030045e-03,1.457210e+04,1.693629e+03,4.912488e-02,-1.075841e-02,3.851522e+00,5.733876e-03,1.057024e-06,1.998591e+00,0.000000e+00,0.000000e+00,3.662807e+02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.457210e+04,2.762682e+02,6.214944e-02,-2.508851e-03,6.682831e-01,9.097796e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-7.425042e+05,1.400282e+03,-5.159885e+05,-1.098658e-02,-2.363988e-03,-8.849471e+00,4.835917e-02,3.817321e-03,-6.156468e-01,2.668074e-04,-3.690473e-02,1.605191e+01,-6.132809e-02,-7.839385e-03,-4.346538e-04,-3.571552e-03,-1.307773e-03,-7.557870e+00,-8.212674e+00,-2.730483e+00,8.876819e+02,1.544344e+05,-1.371724e+03,8.909022e+05,-7.106380e-02,7.115812e-01,9.426152e-03,-3.296717e+01,-4.338612e+03,-5.050367e+01
4.040625e-03,1.454156e+04,1.724375e+03,4.873605e-02,-1.084046e-02,3.890192e+00,5.733876e-03,1.059945e-06,1.741980e+00,0.000000e+00,0.000000e+00,3.664112e+02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.454156e+04,2.780040e+02,5.672839e-02,-2.527682e-03,6.745450e-01,9.097796e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-7.036532e+05,3.295668e+03,-5.146574e+05,-1.093033e-02,-2.368507e-03,-8.861417e+00,4.693771e-02,3.858490e-03,-6.166010e-01,2.671180e-04,-3.703722e-02,1.609052e+01,-6.116011e-02,-7.794144e-03,-4.361734e-04,-3.648602e-03,-1.336783e-03,-7.548425e+00,-6.498871e+00,-2.754672e+00,8.969265e+02,1.696291e+05,-3.267602e+03,8.551177e+05,-7.165867e-02,6.640698e-01,8.935151e-03,-8.628359e+01,-4.621792e+03,-4.556424e+01
4.050164e-03,1.451429e+04,1.751720e+03,4.832375e-02,-1.089863e-02,3.924193e+00,5.733876e-03,1.059936e-06,1.514047e+00,0.000000e+00,0.000000e+00,3.666351e+02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.451429e+04,2.799515e+02,5.133229e-02,-2.518518e-03,6.804441e-01,9.097795e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-6.721043e+05,2.265699e+03,-5.119246e+05,-1.088090e-02,-2.375741e-03,-8.871635e+00,4.569502e-02,3.898732e-03,-6.174095e-01,2.673610e-04,-3.715314e-02,1.612449e+01,-6.100008e-02,-7.763527e-03,-4.376537e-04,-3.701785e-03,-1.363207e-03,-7.539826e+00,-4.813026e+00,-2.778777e+00,9.049554e+02,1.804718e+05,-2.237799e+03,8.253612e+05,-7.233530e-02,6.187152e-01,8.588651e-03,-6.780457e+01,-4.785431e+03,-3.008977e+01
4.060763e-03,1.448437e+04,1.781769e+03,4.783420e-02,-1.095509e-02,3.960974e+00,5.733876e-03,1.059901e-06,1.270993e+00,0.000000e+00,0.000000e+00,3.668185e+02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.448437e+04,2.826019e+02,4.490814e-02,-2.499315e-03,6.872002e-01,9.097794e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-6.378424e+05,5.319091e+02,-5.136299e+05,-1.082272e-02,-2.376590e-03,-8.882394e+00,4.432572e-02,3.931907e-03,-6.182464e-01,2.675815e-04,-3.727828e-02,1.616121e+01,-6.083129e-02,-7.741150e-03,-4.391275e-04,-3.741271e-03,-1.392842e-03,-7.530184e+00,-2.816772e+00,-2.805743e+00,9.135499e+02,1.964805e+05,-5.041121e+02,7.950183e+05,-7.317210e-02,5.663797e-01,8.362168e-03,-2.470167e+01,-5.086323e+03,-5.640297e+00
4.070302e-03,1.445777e+04,1.808551e+03,4.735620e-02,-1.099214e-02,3.993089e+00,5.733876e-03,1.059880e-06,1.067930e+00,0.000000e+00,0.000000e+00,3.669255e+02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.445777e+04,2.854410e+02,3.884806e-02,-2.502744e-03,6.933146e-01,9.097793e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-6.078200e+05,2.983702e+03,-5.034607e+05,-1.077829e-02,-2.370576e-03,-8.891560e+00,4.316023e-02,3.919260e-03,-6.189480e-01,2.677332e-04,-3.738804e-02,1.619328e+01,-6.067154e-02,-7.741492e-03,-4.404548e-04,-3.758233e-03,-1.419646e-03,-7.521430e+00,-9.458242e-01,-2.816439e+00,9.210035e+02,1.999352e+05,-2.956271e+03,7.635077e+05,-7.355581e-02,5.184578e-01,8.419429e-03,-9.522342e+01,-5.058019e+03,1.902483e+01
4.080901e-03,1.442826e+04,1.838002e+03,4.678386e-02,-1.103716e-02,4.027620e+00,5.733876e-03,1.059876e-06,8.640367e-01,0.000000e+00,0.000000e+00,3.672573e+02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.442826e+04,2.892009e+02,3.192009e-02,-2.525802e-03,7.001879e-01,9.097793e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-5.766938e+05,1.185087e+03,-4.908344e+05,-1.073644e-02,-2.365192e-03,-8.901105e+00,4.193857e-02,3.866085e-03,-6.196685e-01,2.678702e-04,-3.750661e-02,1.622775e+01,-6.049132e-02,-7.742800e-03,-4.423143e-04,-3.755929e-03,-1.449547e-03,-7.511621e+00,1.176285e+00,-2.824126e+00,9.289392e+02,2.016269e+05,-1.158374e+03,7.299594e+05,-7.384232e-02,4.653685e-01,8.848901e-03,-3.696244e+01,-4.982351e+03,6.097958e+01
4.090440e-03,1.440199e+04,1.864227e+03,4.625754e-02,-1.106698e-02,4.057666e+00,5.733876e-03,1.059873e-06,7.004421e-01,0.000000e+00,0.000000e+00,3.675436e+02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.440199e+04,2.930981e+02,2.556626e-02,-2.532989e-03,7.063955e-01,9.097793e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-5.487339e+05,2.883717e+03,-4.806811e+05,-1.070017e-02,-2.362230e-03,-8.909220e+00,4.088942e-02,3.815940e-03,-6.202728e-01,2.679188e-04,-3.761017e-02,1.625774e+01,-6.035982e-02,-7.743418e-03,-4.441747e-04,-3.734456e-03,-1.476505e-03,-7.502724e+00,3.111372e+00,-2.829585e+00,9.357857e+02,2.042237e+05,-2.857402e+03,7.003257e+05,-7.395713e-02,4.179280e-01,9.472900e-03,-7.566752e+01,-4.964250e+03,6.698146e+01
4.101038e-03,1.437293e+04,1.893063e+03,4.567337e-02,-1.105156e-02,4.089923e+00,5.733876e-03,1.059889e-06,5.401304e-01,0.000000e+00,0.000000e+00,3.680196e+02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.437293e+04,2.980801e+02,1.844249e-02,-2.451766e-03,7.133857e-01,9.097797e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-5.197637e+05,1.278474e+03,-4.676010e+05,-1.067168e-02,-2.362533e-03,-8.917720e+00,3.978869e-02,3.788913e-03,-6.208904e-01,2.678794e-04,-3.772187e-02,1.628994e+01,-6.024541e-02,-7.776639e-03,-4.461968e-04,-3.688841e-03,-1.506620e-03,-7.492764e+00,5.278795e+00,-2.850140e+00,9.430517e+02,2.045937e+05,-1.252917e+03,6.685406e+05,-7.442903e-02,3.654086e-01,1.020978e-02,-2.137693e+01,-4.956524e+03,7.595454e+01
4.110578e-03,1.434718e+04,1.918667e+03,4.512627e-02,-1.100273e-02,4.117950e+00,5.733876e-03,1.059899e-06,4.139583e-01,0.000000e+00,0.000000e+00,3.683763e+02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.434718e+04,3.030240e+02,1.201408e-02,-2.341617e-03,7.196927e-01,9.097792e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-4.942718e+05,1.834970e+03,-4.550758e+05,-1.064744e-02,-2.360012e-03,-8.924973e+00,3.887237e-02,3.757347e-03,-6.214116e-01,2.677075e-04,-3.781958e-02,1.631791e+01,-6.014023e-02,-7.834695e-03,-4.479967e-04,-3.628144e-03,-1.533884e-03,-7.483734e+00,7.228346e+00,-2.867214e+00,9.493053e+02,2.039977e+05,-1.809651e+03,6.401433e+05,-7.470675e-02,3.180081e-01,1.101009e-02,-2.108855e+01,-4.988371e+03,9.269474e+01
4.120117e-03,1.432192e+04,1.943903e+03,4.455296e-02,-1.094612e-02,4.145024e+00,5.733876e-03,1.059885e-06,3.045680e-01,0.000000e+00,0.000000e+00,3.685912e+02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.432192e+04,3.083950e+02,5.592307e-03,-2.187874e-03,7.260193e-01,9.097792e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-4.691500e+05,3.358552e+03,-4.430719e+05,-1.063020e-02,-2.359684e-03,-8.931823e+00,3.801277e-02,3.742996e-03,-6.218914e-01,2.674355e-04,-3.791446e-02,1.634494e+01,-6.004117e-02,-7.905203e-03,-4.500223e-04,-3.548883e-03,-1.561346e-03,-7.474647e+00,9.173940e+00,-2.893085e+00,9.552880e+02,2.037179e+05,-3.333964e+03,6.123019e+05,-7.502493e-02,2.701699e-01,1.193903e-02,-3.372097e+01,-5.042976e+03,9.914455e+01
4.130715e-03,1.429444e+04,1.971408e+03,4.387241e-02,-1.089963e-02,4.174033e+00,5.733876e-03,1.059822e-06,2.032654e-01,0.000000e+00,0.000000e+00,3.687526e+02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.429444e+04,3.146842e+02,-1.555261e-03,-2.022792e-03,7.330153e-01,9.097792e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-4.441304e+05,2.653016e+03,-4.309648e+05,-1.061257e-02,-2.358438e-03,-8.938996e+00,3.709064e-02,3.709553e-03,-6.223887e-01,2.670792e-04,-3.801632e-02,1.637390e+01,-5.992723e-02,-7.971076e-03,-4.524319e-04,-3.439092e-03,-1.592177e-03,-7.464485e+00,1.132921e+01,-2.922883e+00,9.616454e+02,2.032999e+05,-2.628697e+03,5.845098e+05,-7.504426e-02,2.166047e-01,1.293421e-02,1.836945e+01,-5.077447e+03,8.116599e+01
4.140912e-03,1.426856e+04,1.997306e+03,4.318497e-02,-1.088388e-02,4.200910e+00,5.733876e-03,9.650336e-07,1.274153e-01,0.000000e+00,0.000000e+00,3.689026e+02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.426856e+04,3.210643e+02,-8.440094e-03,-1.885287e-03,7.397789e-01,9.097797e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-4.207698e+05,3.089231e+03,-4.156653e+05,-1.059546e-02,-2.360082e-03,-8.945434e+00,3.624857e-02,3.698800e-03,-6.228202e-01,2.667425e-04,-3.811134e-02,1.640085e+01,-5.980542e-02,-8.012783e-03,-4.548541e-04,-3.311972e-03,-1.622132e-03,-7.454646e+00,1.339477e+01,-2.954270e+00,9.674984e+02,1.992889e+05,-3.065737e+03,5.568742e+05,-7.494779e-02,1.650619e-01,1.356733e-02,4.091858e+00,-4.965478e+03,4.118397e+01
4.150562e-03,1.424451e+04,2.021253e+03,4.252538e-02,-1.087482e-02,4.225461e+00,5.733876e-03,9.649766e-07,7.536197e-02,0.000000e+00,0.000000e+00,3.691430e+02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.424451e+04,3.273279e+02,-1.485823e-02,-1.797300e-03,7.462164e-01,9.097795e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.973351e+05,2.651033e+03,-4.041238e+05,-1.058330e-02,-2.360854e-03,-8.951048e+00,3.553927e-02,3.667712e-03,-6.231853e-01,2.664246e-04,-3.819783e-02,1.642535e+01,-5.966683e-02,-8.050361e-03,-4.573042e-04,-3.172505e-03,-1.650704e-03,-7.445282e+00,1.530986e+01,-2.971462e+00,9.727422e+02,1.987146e+05,-2.627875e+03,5.307578e+05,-7.450271e-02,1.175994e-01,1.385980e-02,2.133305e+01,-4.894086e+03,1.921654e+01
4.160211e-03,1.422093e+04,2.044588e+03,4.187042e-02,-1.086793e-02,4.249150e+00,5.733876e-03,9.649224e-07,4.162895e-02,0.000000e+00,0.000000e+00,3.695043e+02,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,1.422093e+04,3.336829e+02,-2.120320e-02,-1.727275e-03,7.526124e-01,9.097793e-04,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,0.000000e+00,-3.768072e+05,2.422465e+03,-3.879550e+05,-1.056943e-02,-2.364295e-03,-8.956335e+00,3.493357e-02,3.638455e-03,-6.235274e-01,2.660878e-04,-3.828166e-02,1.644901e+01,-5.951138e-02,-8.082918e-03,-4.594877e-04,-3.014712e-03,-1.679410e-03,-7.435868e+00,1.719819e+01,-2.984342e+00,9.777511e+02,1.927186e+05,-2.400373e+03,5.053241e+05,-7.382149e-02,7.152629e-02,1.399137e-02,5.331630e+01,-4.643097e+03,6.635583e+00
